PID,RT,modality,stim
303,823,Audiovisual,thin
303,1276,Audiovisual,rack
303,1028,Audiovisual,fuzz
303,615,Audiovisual,fire
303,1103,Audiovisual,tall
303,704,Audiovisual,big
303,730,Audiovisual,jail
303,651,Audiovisual,got
303,1070,Audiovisual,foul
303,755,Audiovisual,tail
303,698,Audiovisual,burp
303,1016,Audiovisual,leg
303,542,Audiovisual,pan
303,464,Audiovisual,sing
303,1189,Audiovisual,verge
303,963,Audiovisual,phase
303,844,Audiovisual,worth
303,981,Audiovisual,poise
303,1078,Audiovisual,putt
303,623,Audiovisual,coat
303,801,Audiovisual,wrath
303,1054,Audiovisual,tag
303,1246,Audiovisual,top
303,1505,Audiovisual,pool
303,935,Audiovisual,nerve
303,1136,Audiovisual,babe
303,914,Audiovisual,days
303,1118,Audiovisual,peace
303,1253,Audiovisual,jowl
303,939,Audiovisual,bear
303,786,Audiovisual,hive
303,748,Audiovisual,fad
303,873,Audiovisual,hiss
303,956,Audiovisual,cone
303,795,Audiovisual,gawk
303,746,Audiovisual,writhe
303,731,Audiovisual,sage
303,690,Audiovisual,cage
303,754,Audiovisual,weep
303,1042,Audiovisual,dog
303,1026,Audiovisual,cot
303,1160,Audiovisual,folk
303,1083,Audiovisual,perch
303,989,Audiovisual,jeer
303,1355,Audiovisual,tip
303,750,Audiovisual,vice
303,640,Audiovisual,yawn
303,569,Audiovisual,pile
303,568,Audiovisual,gag
303,1103,Audiovisual,peep
303,625,Audiovisual,need
303,771,Audiovisual,peeve
303,1148,Audiovisual,chewed
303,1429,Audiovisual,dull
303,1513,Audiovisual,chin
303,1256,Audiovisual,sheath
303,585,Audiovisual,seem
303,1170,Audiovisual,pet
303,958,Audiovisual,hip
303,1089,Audiovisual,gave
303,1499,Audiovisual,loud
303,646,Audiovisual,those
303,1200,Audiovisual,hut
303,1177,Audiovisual,tough
303,1194,Audiovisual,moot
303,1547,Audiovisual,juke
303,1274,Audiovisual,doubt
303,1188,Audiovisual,rose
303,1050,Audiovisual,will
303,944,Audiovisual,wage
303,823,Audiovisual,cheat
303,1188,Audiovisual,beat
303,927,Audiovisual,hitch
303,1153,Audiovisual,shun
303,1233,Audiovisual,lied
303,839,Audiovisual,wipe
303,864,Audiovisual,wick
303,1022,Audiovisual,moon
303,1007,Audiovisual,cash
303,1448,Audiovisual,room
303,1222,Audiovisual,jam
303,1251,Audiovisual,shown
303,1154,Audiovisual,dim
303,1602,Audiovisual,meek
303,1052,Audiovisual,sit
303,1164,Audiovisual,rule
303,1274,Audiovisual,pour
303,1123,Audiovisual,rook
303,1099,Audiovisual,deck
303,1172,Audiovisual,leaf
303,1283,Audiovisual,shim
303,1061,Audiovisual,late
303,1229,Audiovisual,sash
303,1144,Audiovisual,vague
303,851,Audiovisual,cell
303,1025,Audiovisual,rash
303,1065,Audiovisual,take
303,1175,Audiovisual,kid
303,871,Audiovisual,lone
303,1183,Audiovisual,shut
303,1131,Audiovisual,sown
303,549,Audiovisual,hike
303,1238,Audiovisual,roach
303,1092,Audiovisual,dodge
303,831,Audiovisual,wedge
303,1015,Audiovisual,luge
303,683,Audiovisual,couch
304,1644,Audiovisual,rude
304,1763,Audiovisual,mail
304,871,Audiovisual,shop
304,1072,Audiovisual,tote
304,1302,Audiovisual,might
304,1527,Audiovisual,tall
304,1394,Audiovisual,nape
304,997,Audiovisual,fight
304,1280,Audiovisual,pick
304,996,Audiovisual,hack
304,1481,Audiovisual,hear
304,939,Audiovisual,yak
304,901,Audiovisual,rich
304,1355,Audiovisual,bud
304,1016,Audiovisual,burp
304,748,Audiovisual,death
304,859,Audiovisual,foul
304,1043,Audiovisual,fed
304,1040,Audiovisual,load
304,1018,Audiovisual,bog
304,1402,Audiovisual,save
304,1572,Audiovisual,putt
304,1051,Audiovisual,pout
304,1528,Audiovisual,worth
304,838,Audiovisual,got
304,1263,Audiovisual,bus
304,1390,Audiovisual,ring
304,1076,Audiovisual,gown
304,1275,Audiovisual,men
304,1338,Audiovisual,wrath
304,1413,Audiovisual,bag
304,1125,Audiovisual,their
304,1347,Audiovisual,ghoul
304,863,Audiovisual,peach
304,1430,Audiovisual,caught
304,1454,Audiovisual,bit
304,1019,Audiovisual,hill
304,1575,Audiovisual,coat
304,855,Audiovisual,vane
304,1001,Audiovisual,sing
304,1747,Audiovisual,rogue
304,1690,Audiovisual,goof
304,1355,Audiovisual,voice
304,1421,Audiovisual,catch
304,1062,Audiovisual,booth
304,1016,Audiovisual,ledge
304,1300,Audiovisual,pan
304,1301,Audiovisual,dive
304,867,Audiovisual,vet
304,1197,Audiovisual,fetch
304,976,Audiovisual,miss
304,1425,Audiovisual,knit
304,1192,Audiovisual,fuzz
304,1289,Audiovisual,mud
304,1512,Audiovisual,cheap
304,1335,Audiovisual,fire
304,1449,Audiovisual,cup
304,1448,Audiovisual,shook
304,1481,Audiovisual,cease
304,1340,Audiovisual,home
304,1251,Audiovisual,neat
304,1647,Audiovisual,gnat
304,1180,Audiovisual,gem
304,1424,Audiovisual,hat
304,1013,Audiovisual,tap
304,1267,Audiovisual,lime
304,1245,Audiovisual,big
304,1388,Audiovisual,gob
304,1439,Audiovisual,let
304,1126,Audiovisual,lore
304,1737,Audiovisual,beg
304,806,Audiovisual,leg
304,1279,Audiovisual,safe
304,1302,Audiovisual,gnome
304,1251,Audiovisual,peak
304,1138,Audiovisual,use
304,944,Audiovisual,chair
304,1067,Audiovisual,phase
304,1134,Audiovisual,hate
304,1137,Audiovisual,peace
304,1294,Audiovisual,base
304,1338,Audiovisual,doug
304,1199,Audiovisual,hurt
304,1576,Audiovisual,tail
304,1325,Audiovisual,ran
304,1115,Audiovisual,shack
304,946,Audiovisual,jail
304,1441,Audiovisual,fame
304,1496,Audiovisual,fern
304,1245,Audiovisual,pop
304,1294,Audiovisual,sauce
304,1794,Audiovisual,bide
304,1659,Audiovisual,ball
304,839,Audiovisual,pup
304,1028,Audiovisual,rack
304,1332,Audiovisual,thatch
304,1215,Audiovisual,year
304,984,Audiovisual,dip
304,1110,Audiovisual,jewel
304,1103,Audiovisual,but
304,1425,Audiovisual,jar
304,958,Audiovisual,gall
304,1150,Audiovisual,south
304,1544,Audiovisual,rev
304,1502,Audiovisual,tell
304,794,Audiovisual,get
304,1427,Audiovisual,czar
304,1311,Audiovisual,yam
304,1020,Audiovisual,lob
304,987,Audiovisual,beam
304,1358,Audiovisual,wine
304,1115,Audiovisual,whole
304,1146,Audiovisual,shot
304,1412,Audiovisual,ten
304,1386,Audiovisual,chug
304,1099,Audiovisual,hire
304,860,Audiovisual,week
304,1016,Audiovisual,bane
304,1293,Audiovisual,woke
304,855,Audiovisual,tube
304,1128,Audiovisual,rove
304,1376,Audiovisual,rot
304,1090,Audiovisual,time
304,1117,Audiovisual,foil
304,1151,Audiovisual,sick
304,1063,Audiovisual,sheep
304,918,Audiovisual,cape
304,1527,Audiovisual,less
304,1621,Audiovisual,red
304,1161,Audiovisual,hung
304,928,Audiovisual,fizz
304,1305,Audiovisual,league
304,1598,Audiovisual,bead
304,1311,Audiovisual,shine
304,1169,Audiovisual,meal
304,1529,Audiovisual,known
304,1061,Audiovisual,door
304,1287,Audiovisual,sub
304,957,Audiovisual,wire
304,789,Audiovisual,dice
304,1061,Audiovisual,man
304,1023,Audiovisual,gone
304,918,Audiovisual,bun
304,806,Audiovisual,heat
304,1084,Audiovisual,serve
304,1008,Audiovisual,null
304,988,Audiovisual,fought
304,936,Audiovisual,watch
304,1086,Audiovisual,hull
304,1144,Audiovisual,work
304,1061,Audiovisual,newt
304,1051,Audiovisual,died
304,1134,Audiovisual,mope
304,898,Audiovisual,jazz
304,814,Audiovisual,choose
304,1283,Audiovisual,pooch
304,1006,Audiovisual,rap
304,1089,Audiovisual,root
304,737,Audiovisual,log
304,1031,Audiovisual,house
304,893,Audiovisual,gum
304,1074,Audiovisual,rouge
304,1210,Audiovisual,jog
304,1192,Audiovisual,vase
304,1141,Audiovisual,pipe
304,1146,Audiovisual,pun
304,1210,Audiovisual,hog
304,1141,Audiovisual,shoot
304,1051,Audiovisual,dot
304,1122,Audiovisual,mouse
304,1464,Audiovisual,foal
304,778,Audiovisual,zeal
304,1314,Audiovisual,five
304,1532,Audiovisual,wade
304,979,Audiovisual,lodge
304,1142,Audiovisual,ram
304,1093,Audiovisual,loot
304,1120,Audiovisual,bang
304,1272,Audiovisual,jock
304,1318,Audiovisual,wrong
304,1293,Audiovisual,rail
304,1283,Audiovisual,mess
304,1268,Audiovisual,muff
304,1074,Audiovisual,hash
304,1518,Audiovisual,dear
304,1070,Audiovisual,fill
304,1211,Audiovisual,mauve
304,1319,Audiovisual,fang
304,1227,Audiovisual,teethe
304,1348,Audiovisual,mead
304,1280,Audiovisual,fog
304,1423,Audiovisual,taught
304,1446,Audiovisual,rate
304,1141,Audiovisual,cough
304,949,Audiovisual,soil
304,1208,Audiovisual,sham
304,882,Audiovisual,pose
304,1285,Audiovisual,phone
304,1091,Audiovisual,them
304,971,Audiovisual,bib
304,1251,Audiovisual,mop
304,659,Audiovisual,huff
304,1606,Audiovisual,pair
304,1584,Audiovisual,ditch
304,1337,Audiovisual,call
304,927,Audiovisual,loose
304,1282,Audiovisual,shell
304,1131,Audiovisual,life
304,1008,Audiovisual,foam
304,1321,Audiovisual,sewed
304,1274,Audiovisual,nab
304,996,Audiovisual,wove
304,1226,Audiovisual,sieve
304,950,Audiovisual,walk
304,1000,Audiovisual,did
304,1642,Audiovisual,soothe
304,1597,Audiovisual,curve
304,1433,Audiovisual,tide
304,1007,Audiovisual,mouth
304,916,Audiovisual,jab
304,1531,Audiovisual,nash
304,1102,Audiovisual,chum
304,965,Audiovisual,kin
304,1157,Audiovisual,bad
306,1446,Audiovisual,ram
306,1139,Audiovisual,house
306,1193,Audiovisual,them
306,892,Audiovisual,sieve
306,1115,Audiovisual,cave
306,1252,Audiovisual,back
306,952,Audiovisual,rap
306,1057,Audiovisual,did
306,1641,Audiovisual,walk
306,1184,Audiovisual,sewed
306,1231,Audiovisual,rate
306,1067,Audiovisual,fought
306,1506,Audiovisual,nab
306,1165,Audiovisual,mouth
306,1031,Audiovisual,dot
306,1382,Audiovisual,pun
306,1569,Audiovisual,gong
306,764,Audiovisual,pooch
306,1160,Audiovisual,meal
306,1279,Audiovisual,dice
306,885,Audiovisual,curve
306,1127,Audiovisual,mauve
306,1234,Audiovisual,soil
306,1072,Audiovisual,hog
306,1025,Audiovisual,zeal
306,1139,Audiovisual,some
306,1698,Audiovisual,league
306,1585,Audiovisual,fang
306,1214,Audiovisual,rouge
306,1151,Audiovisual,chum
306,1386,Audiovisual,bun
306,1414,Audiovisual,woke
306,1400,Audiovisual,wire
306,951,Audiovisual,tide
306,1435,Audiovisual,shout
306,1015,Audiovisual,kill
306,1698,Audiovisual,hung
306,1000,Audiovisual,jock
306,1405,Audiovisual,muff
306,1276,Audiovisual,have
306,1109,Audiovisual,newt
306,1153,Audiovisual,fizz
306,979,Audiovisual,foal
306,1204,Audiovisual,gear
306,1163,Audiovisual,man
306,1093,Audiovisual,shot
306,1398,Audiovisual,soothe
306,1437,Audiovisual,mess
306,988,Audiovisual,pipe
306,905,Audiovisual,huff
306,1404,Audiovisual,ten
306,1210,Audiovisual,mop
306,1022,Audiovisual,bang
306,704,Audiovisual,foil
306,1097,Audiovisual,less
306,1217,Audiovisual,vase
306,835,Audiovisual,sees
306,1154,Audiovisual,root
306,1229,Audiovisual,wade
306,1594,Audiovisual,wine
306,718,Audiovisual,log
306,1001,Audiovisual,watch
306,751,Audiovisual,thus
306,1152,Audiovisual,tin
306,963,Audiovisual,wove
306,730,Audiovisual,cough
306,1073,Audiovisual,work
306,1183,Audiovisual,shell
306,1183,Audiovisual,dab
306,1228,Audiovisual,mead
306,910,Audiovisual,null
306,1105,Audiovisual,hash
306,1666,Audiovisual,phone
306,1605,Audiovisual,fin
306,1200,Audiovisual,sick
306,902,Audiovisual,hire
306,1545,Audiovisual,jazz
306,1177,Audiovisual,kin
306,995,Audiovisual,gum
306,1503,Audiovisual,teethe
306,1316,Audiovisual,chef
306,1197,Audiovisual,sheep
306,823,Audiovisual,whole
306,1647,Audiovisual,foam
306,1137,Audiovisual,gone
306,1335,Audiovisual,rot
306,910,Audiovisual,hook
306,1082,Audiovisual,sub
306,1017,Audiovisual,nash
306,1164,Audiovisual,puff
306,810,Audiovisual,sheet
306,1247,Audiovisual,taught
306,921,Audiovisual,week
306,1320,Audiovisual,rove
306,1869,Audiovisual,toad
306,811,Audiovisual,mouse
306,1250,Audiovisual,mope
306,837,Audiovisual,rail
306,1215,Audiovisual,hull
306,1546,Audiovisual,pair
306,873,Audiovisual,bead
306,1217,Audiovisual,sham
306,1034,Audiovisual,died
306,1234,Audiovisual,bib
306,1079,Audiovisual,dear
306,1339,Audiovisual,shoot
306,864,Audiovisual,lace
306,1235,Audiovisual,kite
306,1222,Audiovisual,game
306,1089,Audiovisual,batch
306,996,Audiovisual,rag
306,1055,Audiovisual,ridge
306,1315,Audiovisual,side
306,1351,Audiovisual,sail
306,825,Audiovisual,chalk
306,1017,Audiovisual,vine
306,1340,Audiovisual,ship
306,749,Audiovisual,rut
306,1018,Audiovisual,well
306,921,Audiovisual,lamb
306,857,Audiovisual,mum
306,961,Audiovisual,doze
306,583,Audiovisual,duke
306,792,Audiovisual,guide
306,864,Audiovisual,peat
306,720,Audiovisual,tease
306,732,Audiovisual,sack
306,882,Audiovisual,leak
306,748,Audiovisual,cub
306,896,Audiovisual,bush
306,708,Audiovisual,neck
306,923,Audiovisual,touch
306,1045,Audiovisual,mob
306,987,Audiovisual,pod
306,968,Audiovisual,lawn
306,905,Audiovisual,wren
306,904,Audiovisual,mall
306,1003,Audiovisual,whale
306,1312,Audiovisual,vogue
306,1002,Audiovisual,cheek
306,850,Audiovisual,shore
306,959,Audiovisual,guile
306,936,Audiovisual,sang
306,877,Audiovisual,line
306,908,Audiovisual,face
306,765,Audiovisual,raid
306,996,Audiovisual,talk
306,1125,Audiovisual,nose
306,758,Audiovisual,fake
306,823,Audiovisual,theme
306,972,Audiovisual,ping
306,917,Audiovisual,than
306,1006,Audiovisual,pouch
306,995,Audiovisual,sap
306,1349,Audiovisual,bake
306,1027,Audiovisual,boat
306,1013,Audiovisual,hall
306,987,Audiovisual,fate
306,1142,Audiovisual,notch
306,844,Audiovisual,hose
306,1077,Audiovisual,night
306,1000,Audiovisual,hit
306,1054,Audiovisual,bash
306,684,Audiovisual,womb
306,862,Audiovisual,wool
306,720,Audiovisual,chirp
306,958,Audiovisual,sock
306,846,Audiovisual,vile
306,742,Audiovisual,rear
306,809,Audiovisual,zing
306,984,Audiovisual,bomb
306,975,Audiovisual,sane
306,1397,Audiovisual,had
306,1100,Audiovisual,mitt
306,1171,Audiovisual,balk
306,1017,Audiovisual,dash
306,1113,Audiovisual,seen
306,1059,Audiovisual,cope
306,1191,Audiovisual,dove
306,1154,Audiovisual,dig
306,751,Audiovisual,wave
306,1085,Audiovisual,hem
306,1417,Audiovisual,pin
306,1183,Audiovisual,fawn
306,882,Audiovisual,like
306,1048,Audiovisual,leave
306,989,Audiovisual,such
306,1355,Audiovisual,name
306,1080,Audiovisual,goose
306,998,Audiovisual,gain
306,1096,Audiovisual,hoof
306,1198,Audiovisual,does
306,1012,Audiovisual,tone
306,1093,Audiovisual,bath
306,1068,Audiovisual,tech
306,1116,Audiovisual,bathe
306,835,Audiovisual,rang
306,1146,Audiovisual,weed
306,949,Audiovisual,latch
306,765,Audiovisual,height
306,1030,Audiovisual,gore
306,677,Audiovisual,hutch
306,957,Audiovisual,birth
306,1135,Audiovisual,tout
306,1047,Audiovisual,shear
306,965,Audiovisual,bin
306,1167,Audiovisual,date
306,1182,Audiovisual,mat
306,1211,Audiovisual,wort
306,729,Audiovisual,dime
306,942,Audiovisual,hug
306,925,Audiovisual,choke
306,954,Audiovisual,yen
306,1058,Audiovisual,same
306,671,Audiovisual,lab
306,1147,Audiovisual,mass
306,1036,Audiovisual,goon
306,987,Audiovisual,dawn
306,1011,Audiovisual,beak
306,1142,Audiovisual,pitch
306,789,Audiovisual,hair
306,1161,Audiovisual,siege
306,1254,Audiovisual,mole
306,967,Audiovisual,wet
306,680,Audiovisual,heed
306,1068,Audiovisual,wrote
306,749,Audiovisual,gel
306,874,Audiovisual,bar
306,795,Audiovisual,kneel
306,1046,Audiovisual,none
306,829,Audiovisual,tight
307,1142,Audiovisual,tough
307,787,Audiovisual,give
307,832,Audiovisual,writhe
307,1181,Audiovisual,jam
307,954,Audiovisual,rash
307,1247,Audiovisual,wedge
307,911,Audiovisual,hive
307,746,Audiovisual,doubt
307,828,Audiovisual,those
307,1255,Audiovisual,dire
307,1461,Audiovisual,perch
307,1170,Audiovisual,gang
307,804,Audiovisual,nerve
307,1239,Audiovisual,not
307,1120,Audiovisual,sit
307,867,Audiovisual,kale
307,1001,Audiovisual,folk
307,1076,Audiovisual,fad
307,1132,Audiovisual,seem
307,1029,Audiovisual,rake
307,1404,Audiovisual,top
307,1269,Audiovisual,luge
307,1110,Audiovisual,pour
307,1149,Audiovisual,dog
307,935,Audiovisual,gag
307,1107,Audiovisual,room
307,996,Audiovisual,these
307,1293,Audiovisual,half
307,1103,Audiovisual,cone
307,677,Audiovisual,cage
307,1155,Audiovisual,booze
307,1197,Audiovisual,roof
307,1365,Audiovisual,gave
307,1258,Audiovisual,sage
307,1044,Audiovisual,lied
307,1078,Audiovisual,sown
307,1195,Audiovisual,chin
307,1683,Audiovisual,teach
307,745,Audiovisual,yawn
307,771,Audiovisual,cot
307,1200,Audiovisual,gal
307,1281,Audiovisual,soar
307,1155,Audiovisual,tip
307,1343,Audiovisual,wed
307,1207,Audiovisual,kid
307,1311,Audiovisual,sheath
307,1352,Audiovisual,rose
307,1366,Audiovisual,need
307,1245,Audiovisual,weep
307,1000,Audiovisual,curl
307,1045,Audiovisual,lone
307,877,Audiovisual,moot
307,964,Audiovisual,perm
307,1277,Audiovisual,beat
307,1165,Audiovisual,pen
307,1044,Audiovisual,cab
307,941,Audiovisual,tag
307,1084,Audiovisual,noon
307,1396,Audiovisual,wage
307,1668,Audiovisual,shave
307,901,Audiovisual,dull
307,1000,Audiovisual,meek
307,1349,Audiovisual,loud
307,1480,Audiovisual,leaf
307,1113,Audiovisual,won
307,967,Audiovisual,sip
307,1390,Audiovisual,deck
307,1355,Audiovisual,shun
307,1365,Audiovisual,hike
307,1381,Audiovisual,shade
307,1382,Audiovisual,song
307,1030,Audiovisual,peep
307,1397,Audiovisual,toil
307,1495,Audiovisual,budge
307,1295,Audiovisual,sash
307,1082,Audiovisual,job
307,1166,Audiovisual,roach
307,1470,Audiovisual,pile
307,1339,Audiovisual,shed
307,1645,Audiovisual,thug
307,960,Audiovisual,cuff
307,1257,Audiovisual,yolk
307,880,Audiovisual,wipe
307,863,Audiovisual,pet
307,1472,Audiovisual,calm
307,683,Audiovisual,late
307,669,Audiovisual,couch
307,1038,Audiovisual,chewed
307,1460,Audiovisual,lop
307,1342,Audiovisual,jeer
307,1657,Audiovisual,right
307,920,Audiovisual,pool
307,1209,Audiovisual,vice
307,1291,Audiovisual,myth
307,924,Audiovisual,fudge
307,1477,Audiovisual,wick
307,1000,Audiovisual,sod
307,1369,Audiovisual,cash
307,1247,Audiovisual,rib
307,1289,Audiovisual,shown
307,1108,Audiovisual,vague
307,1202,Audiovisual,gig
307,1471,Audiovisual,lad
307,921,Audiovisual,rule
307,1338,Audiovisual,jug
307,819,Audiovisual,cite
307,1409,Audiovisual,hitch
307,1194,Audiovisual,chase
307,1320,Audiovisual,van
307,1190,Audiovisual,sob
307,1066,Audiovisual,shut
307,863,Audiovisual,thine
307,1099,Audiovisual,bear
307,1027,Audiovisual,hut
307,860,Audiovisual,goal
307,1354,Audiovisual,days
307,807,Audiovisual,dim
307,1302,Audiovisual,mill
307,1181,Audiovisual,babe
307,1063,Audiovisual,shook
307,1099,Audiovisual,death
307,1100,Audiovisual,gnat
307,1089,Audiovisual,poise
307,1370,Audiovisual,pass
307,1392,Audiovisual,leg
307,1306,Audiovisual,phase
307,932,Audiovisual,dive
307,1563,Audiovisual,peace
307,1433,Audiovisual,cheap
307,1230,Audiovisual,hush
307,861,Audiovisual,gob
307,980,Audiovisual,yak
307,708,Audiovisual,czar
307,602,Audiovisual,shop
307,616,Audiovisual,shack
307,717,Audiovisual,vane
307,598,Audiovisual,hack
307,771,Audiovisual,rack
307,681,Audiovisual,fetch
307,582,Audiovisual,douse
307,655,Audiovisual,maim
307,651,Audiovisual,hate
307,1219,Audiovisual,head
307,1749,Audiovisual,miss
307,1328,Audiovisual,mud
307,1083,Audiovisual,maze
307,924,Audiovisual,veal
307,794,Audiovisual,ran
307,759,Audiovisual,mail
307,1412,Audiovisual,load
307,657,Audiovisual,fame
307,718,Audiovisual,catch
307,765,Audiovisual,putt
307,1578,Audiovisual,hurt
307,1169,Audiovisual,hill
307,1184,Audiovisual,gown
307,818,Audiovisual,shin
307,1284,Audiovisual,lore
307,826,Audiovisual,bus
307,706,Audiovisual,chair
307,688,Audiovisual,lug
307,1234,Audiovisual,moth
307,724,Audiovisual,neat
307,1512,Audiovisual,men
307,743,Audiovisual,tar
307,1136,Audiovisual,lime
307,1183,Audiovisual,big
307,909,Audiovisual,curt
307,923,Audiovisual,tell
307,1433,Audiovisual,fed
307,1122,Audiovisual,cup
307,783,Audiovisual,fire
307,666,Audiovisual,got
307,811,Audiovisual,ledge
307,1241,Audiovisual,ball
307,700,Audiovisual,fight
307,1187,Audiovisual,set
307,1182,Audiovisual,bag
307,769,Audiovisual,gab
307,1382,Audiovisual,their
307,1169,Audiovisual,get
307,965,Audiovisual,let
307,1088,Audiovisual,yam
307,1420,Audiovisual,dip
307,842,Audiovisual,gnome
307,1010,Audiovisual,pop
307,1053,Audiovisual,year
307,656,Audiovisual,bog
307,756,Audiovisual,tail
307,1420,Audiovisual,south
307,941,Audiovisual,peak
307,1012,Audiovisual,bit
307,1655,Audiovisual,hear
307,1204,Audiovisual,might
307,856,Audiovisual,bud
307,1269,Audiovisual,wrath
307,1442,Audiovisual,nape
307,1136,Audiovisual,save
307,1175,Audiovisual,math
307,718,Audiovisual,burp
307,837,Audiovisual,jar
307,1139,Audiovisual,booth
307,1079,Audiovisual,thatch
307,753,Audiovisual,verge
307,1188,Audiovisual,knit
307,1232,Audiovisual,hid
307,1320,Audiovisual,verse
307,1183,Audiovisual,fern
307,1700,Audiovisual,pick
307,842,Audiovisual,rev
307,1313,Audiovisual,use
307,734,Audiovisual,gall
307,640,Audiovisual,tap
